,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,username,email,name,gender,age
4320,AKX,2024-01-07,2025-09-03,605,Sunday,225311,USD,75604,500003,166337,0.15120709275744346,2.200108459869848,0.3326720039679762,45-65,M,kelly80,royparker@example.com,Joshua Dennis,M,32
4321,GRZ,2023-07-17,2023-12-15,151,Monday,498395,GBP,24780,499998,392023,0.04956019824079296,15.820137207425343,0.7840491361965448,20-35,M,kelly80,royparker@example.com,Joshua Dennis,M,32
4322,AKX,2022-11-14,2023-09-19,309,Monday,761339,USD,22125,500002,270604,0.044249823000708,12.230689265536723,0.5412058351766593,30-50,B,kelly80,royparker@example.com,Joshua Dennis,M,32
4323,BYU,2023-05-13,2024-01-07,239,Saturday,588011,USD,16110,499997,569716,0.032220193321159926,35.364121663563004,1.1394388366330197,35-60,F,kelly80,royparker@example.com,Joshua Dennis,M,32
4324,BYU,2023-04-27,2024-05-31,400,Thursday,215239,USD,44181,500000,35505,0.088362,0.8036259930739458,0.07101,40-65,F,samuel07,lisa99@example.com,Joseph Dalton,M,26
4325,BYU,2023-10-26,2024-06-25,243,Thursday,275012,EUR,27955,500000,213206,0.05591,7.626757288499374,0.426412,30-35,M,samuel07,lisa99@example.com,Joseph Dalton,M,26
4326,GRZ,2023-10-23,2024-11-03,377,Monday,356950,EUR,61073,499997,267311,0.12214673288039728,4.3769095999869005,0.5346252077512466,30-45,M,samuel07,lisa99@example.com,Joseph Dalton,M,26
4327,AKX,2023-10-27,2024-11-29,399,Friday,368924,EUR,79499,500000,207126,0.158998,2.6053912627831797,0.414252,30-40,B,samuel07,lisa99@example.com,Joseph Dalton,M,26
4328,AKX,2024-10-04,2025-07-16,285,Friday,703219,GBP,26702,500002,137807,0.05340378638485446,5.160924275335181,0.2756128975484098,40-55,M,samuel07,lisa99@example.com,Joseph Dalton,M,26
4329,AKX,2024-01-01,2025-02-20,416,Monday,575708,GBP,56528,500000,451157,0.113056,7.981124398528163,0.902314,35-45,M,ashleymartin,christian89@example.com,Jeanne Rivera,F,54
4330,BYU,2024-03-13,2025-01-18,311,Wednesday,786538,EUR,73326,499999,744041,0.14665229330458662,10.147028339197556,1.4880849761699524,45-50,M,ashleymartin,christian89@example.com,Jeanne Rivera,F,54
4331,GRZ,2023-03-18,2024-01-14,302,Saturday,769867,USD,54754,500001,234589,0.10950778098443803,4.284417576798043,0.4691770616458767,45-55,F,ashleymartin,christian89@example.com,Jeanne Rivera,F,54
4332,KTR,2023-08-16,2024-02-19,187,Wednesday,500576,USD,21899,499999,451503,0.04379808759617519,20.6175167815882,0.903007806015612,40-65,M,ashleymartin,christian89@example.com,Jeanne Rivera,F,54
4333,AKX,2023-11-13,2024-06-04,204,Monday,389587,USD,24334,500000,215404,0.048668,8.851976658173749,0.430808,35-55,B,ashleymartin,christian89@example.com,Jeanne Rivera,F,54
4334,GRZ,2023-04-12,2023-11-05,207,Wednesday,940562,GBP,47297,499997,838408,0.0945945675674054,17.72645199484111,1.6768260609563657,25-35,B,blozano,patricia26@example.com,Jessica Williams,F,53
4335,BYU,2023-12-25,2025-01-23,395,Monday,82583,USD,38140,500000,770,0.07628,0.020188778185631882,0.00154,30-35,M,blozano,patricia26@example.com,Jessica Williams,F,53
4336,AKX,2023-04-24,2023-10-09,168,Monday,815741,EUR,62890,499998,621915,0.1257805031220125,9.888933057719829,1.2438349753399014,30-45,M,blozano,patricia26@example.com,Jessica Williams,F,53
4337,AKX,2023-07-25,2024-12-24,518,Tuesday,48282,EUR,14166,499998,26831,0.028332113328453312,1.8940420725681208,0.0536622146488586,30-35,M,ashleyperez,jmartin@example.com,Krista Mendoza,F,42
4338,BYU,2024-04-11,2025-03-17,340,Thursday,19477,USD,41341,500004,10873,0.0826813385492916,0.2630076679325609,0.021745826033391733,40-55,F,ashleyperez,jmartin@example.com,Krista Mendoza,F,42
4339,AKX,2023-08-27,2024-07-26,334,Sunday,410510,USD,51902,499995,338369,0.10380503805038051,6.519382682748256,0.6767447674476744,25-30,M,ashleyperez,jmartin@example.com,Krista Mendoza,F,42
4340,GRZ,2023-02-09,2024-09-09,578,Thursday,130492,GBP,76141,499999,107096,0.15228230456460912,1.4065483773525433,0.21419242838485678,40-45,F,ashleyperez,jmartin@example.com,Krista Mendoza,F,42
4341,GRZ,2024-08-09,2025-02-12,187,Friday,914126,EUR,61915,500002,203764,0.12382950468198127,3.2910280222886215,0.4075263698945204,40-45,B,ashleyperez,jmartin@example.com,Krista Mendoza,F,42
4342,AKX,2024-03-12,2025-05-19,433,Tuesday,520345,GBP,34399,500002,353526,0.06879772480910076,10.277217360969795,0.7070491718033128,30-50,F,ashleyperez,jmartin@example.com,Krista Mendoza,F,42
4343,GRZ,2023-05-23,2025-03-18,665,Tuesday,573501,GBP,33360,500001,169612,0.06671986656026688,5.084292565947242,0.3392233215533569,30-45,B,weissrobert,jackjones@example.org,Jennifer Shaw,F,24
4344,GRZ,2023-04-26,2024-07-06,437,Wednesday,606752,GBP,13945,499999,143576,0.02789005578011156,10.295876658300466,0.2871525743051486,35-40,M,weissrobert,jackjones@example.org,Jennifer Shaw,F,24
4345,KTR,2022-11-24,2023-10-02,312,Thursday,347022,GBP,31523,499999,288801,0.06304612609225219,9.161596294768898,0.5776031552063104,35-45,M,weissrobert,jackjones@example.org,Jennifer Shaw,F,24
4346,BYU,2023-07-11,2025-05-05,664,Tuesday,953584,USD,22226,499998,389648,0.04445217780871123,17.531179699451094,0.7792991171964688,45-50,M,weissrobert,jackjones@example.org,Jennifer Shaw,F,24
4347,AKX,2024-07-09,2025-06-27,353,Tuesday,170932,GBP,41911,499998,137517,0.08382233528934116,3.281167235332013,0.27503510014040056,40-50,F,weissrobert,jackjones@example.org,Jennifer Shaw,F,24
4348,AKX,2023-05-03,2024-08-13,468,Wednesday,789455,GBP,63354,500000,323737,0.126708,5.10996937841336,0.647474,20-25,B,weissrobert,jackjones@example.org,Jennifer Shaw,F,24
4349,BYU,2023-10-13,2025-09-02,690,Friday,705122,GBP,61367,500001,301082,0.12273375453249094,4.906252546156729,0.6021627956744087,20-35,B,imcclain,erios@example.org,Kelli Bryan,F,36
4350,GRZ,2024-09-26,2026-07-07,649,Thursday,528759,EUR,51683,500000,362730,0.103366,7.018361937194048,0.72546,35-50,F,imcclain,erios@example.org,Kelli Bryan,F,36
4351,GRZ,2024-08-03,2026-03-21,595,Saturday,4145,EUR,83712,499998,4020,0.1674246696986788,0.04802178899082569,0.00804003216012864,30-35,B,imcclain,erios@example.org,Kelli Bryan,F,36
4352,BYU,2023-05-21,2024-04-16,331,Sunday,696722,GBP,23044,499998,566975,0.04608818435273741,24.604018399583406,1.1339545358181433,30-40,F,imcclain,erios@example.org,Kelli Bryan,F,36
4353,BYU,2024-07-03,2024-10-29,118,Wednesday,251457,USD,43328,499998,165994,0.0866563466253865,3.8311022895125553,0.33198932795731184,40-55,M,imcclain,erios@example.org,Kelli Bryan,F,36
4354,BYU,2023-02-25,2023-12-17,295,Saturday,48171,GBP,36756,499999,46381,0.07351214702429405,1.2618620089237131,0.09276218552437104,20-35,B,imcclain,erios@example.org,Kelli Bryan,F,36
4355,BYU,2022-11-09,2022-11-15,6,Wednesday,325926,GBP,44671,499998,175552,0.08934235736942948,3.9298873989836807,0.3511054044216177,40-65,F,tayloredward,thompsontimothy@example.com,Shelly Jarvis,F,41
4356,GRZ,2023-03-15,2023-08-17,155,Wednesday,596794,EUR,9097,499998,451807,0.018194072776291106,49.66549411894031,0.9036176144704579,25-45,F,tayloredward,thompsontimothy@example.com,Shelly Jarvis,F,41
4357,AKX,2023-04-15,2025-03-09,694,Saturday,750942,GBP,51396,500003,702956,0.1027913832517005,13.677251147949256,1.4059035645786124,40-55,B,tayloredward,thompsontimothy@example.com,Shelly Jarvis,F,41
4358,BYU,2024-03-04,2025-05-22,444,Monday,696024,GBP,53043,499999,327387,0.10608621217242435,6.172105650132911,0.6547753095506191,25-30,B,tayloredward,thompsontimothy@example.com,Shelly Jarvis,F,41
4359,AKX,2023-06-07,2023-07-23,46,Wednesday,519434,GBP,49487,500002,137550,0.09897360410558358,2.779517853173561,0.2750988996044016,45-50,F,tayloredward,thompsontimothy@example.com,Shelly Jarvis,F,41
4360,AKX,2022-11-30,2023-04-24,145,Wednesday,522319,USD,5001,500000,434040,0.010002,86.79064187162568,0.86808,20-35,F,tayloredward,thompsontimothy@example.com,Shelly Jarvis,F,41
4361,AKX,2023-07-27,2025-03-21,603,Thursday,361833,GBP,18770,500001,56952,0.03753992492015016,3.034203516249334,0.11390377219245562,40-45,M,tayloredward,thompsontimothy@example.com,Shelly Jarvis,F,41
4362,GRZ,2024-07-20,2024-12-11,144,Saturday,772739,EUR,46142,499999,159202,0.09228418456836913,3.4502622339733864,0.3184046368092736,35-45,B,tayloredward,thompsontimothy@example.com,Shelly Jarvis,F,41
4363,GRZ,2024-02-05,2025-06-23,504,Monday,508913,EUR,53201,499999,91871,0.1064022128044256,1.7268660363527002,0.18374236748473496,45-60,F,perezmarie,burnettjames@example.org,Christina Roberts,F,73
4364,AKX,2024-03-26,2025-10-31,584,Tuesday,456307,EUR,67937,499997,182684,0.1358748152488915,2.6890207103640136,0.3653701922211533,25-35,M,perezmarie,burnettjames@example.org,Christina Roberts,F,73
4365,AKX,2023-05-25,2024-07-15,417,Thursday,33444,GBP,18160,500000,32883,0.03632,1.810737885462555,0.065766,45-60,B,perezmarie,burnettjames@example.org,Christina Roberts,F,73
4366,AKX,2023-01-05,2024-03-24,444,Thursday,685060,GBP,39643,499999,35439,0.07928615857231715,0.8939535353025755,0.07087814175628351,20-30,F,perezmarie,burnettjames@example.org,Christina Roberts,F,73
4367,KTR,2024-10-13,2026-01-13,457,Sunday,448986,GBP,50654,500000,442919,0.101308,8.744008370513681,0.885838,40-60,F,perezmarie,burnettjames@example.org,Christina Roberts,F,73
4368,BYU,2023-09-30,2023-12-27,88,Saturday,348231,GBP,41149,500001,252785,0.0822978354043292,6.143162652798367,0.5055689888620223,40-50,M,perezmarie,burnettjames@example.org,Christina Roberts,F,73
4369,AKX,2023-04-10,2025-03-19,709,Monday,893492,EUR,37522,499997,779592,0.0750444502667016,20.77693086722456,1.559193355160131,30-40,M,ana60,julie19@example.org,Anita Montgomery,F,44
4370,BYU,2023-07-31,2024-07-26,361,Monday,625146,EUR,33247,500003,414877,0.06649360103839377,12.478629650795561,0.8297490215058709,20-25,B,ana60,julie19@example.org,Anita Montgomery,F,44
4371,BYU,2023-02-19,2024-01-09,324,Sunday,939465,USD,63330,499997,637470,0.12666075996455978,10.065845570819517,1.274947649685898,45-70,F,ana60,julie19@example.org,Anita Montgomery,F,44
4372,BYU,2024-07-28,2025-01-01,157,Sunday,75356,EUR,37049,500001,6558,0.07409785180429639,0.17700882614915384,0.013115973768052463,20-45,M,ana60,julie19@example.org,Anita Montgomery,F,44
4373,GRZ,2024-05-06,2025-03-12,310,Monday,682904,USD,22959,500005,583340,0.045917540824591756,25.407901040986104,1.1666683333166668,45-50,M,jtorres,hknight@example.net,Christopher Thompson,M,73
4374,KTR,2023-09-28,2025-04-09,559,Thursday,616942,EUR,34703,500001,3415,0.06940586118827763,0.09840647782612454,0.00682998634002732,20-40,B,jtorres,hknight@example.net,Christopher Thompson,M,73
4375,GRZ,2022-12-25,2024-08-09,593,Sunday,820462,USD,5851,500001,606266,0.011701976596046808,103.61750128183216,1.21252957494085,45-60,F,jtorres,hknight@example.net,Christopher Thompson,M,73
4376,GRZ,2023-06-23,2024-10-12,477,Friday,215505,GBP,94143,500001,33735,0.18828562342875313,0.3583378477422644,0.06746986506026988,40-65,F,jtorres,hknight@example.net,Christopher Thompson,M,73
4377,AKX,2024-05-15,2024-10-17,155,Wednesday,744616,EUR,26231,499999,63264,0.05246210492420985,2.4118028287141167,0.1265282530565061,30-40,F,jtorres,hknight@example.net,Christopher Thompson,M,73
4378,GRZ,2024-06-29,2026-02-04,585,Saturday,586519,EUR,61519,499999,164509,0.12303824607649215,2.6741169394821114,0.32901865803731606,25-50,F,andersonlinda,brianhayes@example.org,Sharon Castaneda,F,56
4379,AKX,2023-11-26,2025-03-31,491,Sunday,883760,EUR,26226,499996,272311,0.052452419619356955,10.383245634103561,0.544626357010856,20-40,F,andersonlinda,brianhayes@example.org,Sharon Castaneda,F,56
4380,AKX,2024-08-17,2024-09-21,35,Saturday,964394,USD,41729,499996,914516,0.08345866766934136,21.915598264995566,1.829046632373059,30-40,M,andersonlinda,brianhayes@example.org,Sharon Castaneda,F,56
4381,AKX,2024-09-24,2026-02-17,511,Tuesday,78674,USD,23473,500003,36639,0.04694571832569005,1.5608997571678098,0.07327756033463799,40-55,B,jrivera,dianahubbard@example.net,Brandon Mullins,M,18
4382,GRZ,2024-04-26,2024-08-14,110,Friday,999492,EUR,40675,500003,956634,0.08134951190292858,23.518967424708052,1.9132565204608771,40-60,B,jrivera,dianahubbard@example.net,Brandon Mullins,M,18
4383,BYU,2024-01-31,2025-07-07,523,Wednesday,276218,USD,32984,500001,38839,0.06596786806426387,1.1775103080281348,0.07767784464431071,45-55,M,jrivera,dianahubbard@example.net,Brandon Mullins,M,18
4384,AKX,2023-07-15,2024-10-14,457,Saturday,502231,USD,72011,499999,116709,0.1440222880445761,1.6207107247503854,0.23341846683693368,35-50,F,jonesjames,kathryn28@example.net,Alison Adams,F,31
4385,GRZ,2022-12-14,2023-10-16,306,Wednesday,94298,EUR,46710,499999,17580,0.09342018684037368,0.37636480411046885,0.03516007032014064,25-40,B,jonesjames,kathryn28@example.net,Alison Adams,F,31
4386,BYU,2023-02-14,2023-11-08,267,Tuesday,714210,EUR,50163,499997,514405,0.10032660195961175,10.254669776528518,1.0288161728970373,25-45,B,jonesjames,kathryn28@example.net,Alison Adams,F,31
4387,AKX,2024-10-19,2025-02-25,129,Saturday,147743,USD,87152,500000,112076,0.174304,1.2859831099687902,0.224152,25-30,F,jonesjames,kathryn28@example.net,Alison Adams,F,31
4388,AKX,2023-05-08,2025-03-21,683,Monday,467501,EUR,31362,500001,187115,0.0627238745522509,5.96629679229641,0.37422925154149694,20-35,F,jonesjames,kathryn28@example.net,Alison Adams,F,31
4389,BYU,2023-03-21,2024-11-18,608,Tuesday,926381,EUR,13195,500000,864583,0.02639,65.52353164077302,1.729166,20-25,M,jonesjames,kathryn28@example.net,Alison Adams,F,31
4390,KTR,2023-03-11,2024-08-27,535,Saturday,937302,EUR,55307,500000,856206,0.110614,15.480969859149836,1.712412,35-50,F,phicks,brittanybaker@example.com,Melissa Cabrera,F,23
4391,KTR,2023-08-17,2024-09-14,394,Thursday,13966,USD,62813,500001,7477,0.1256257487485025,0.11903586837119705,0.014953970092059815,30-50,F,phicks,brittanybaker@example.com,Melissa Cabrera,F,23
4392,AKX,2023-09-02,2024-09-09,373,Saturday,99042,EUR,76132,499998,71270,0.15226460905843622,0.9361372353281143,0.14254057016228064,40-55,M,phicks,brittanybaker@example.com,Melissa Cabrera,F,23
4393,AKX,2023-07-25,2025-06-19,695,Tuesday,193301,GBP,12246,499998,153830,0.024492097968391875,12.561652784582721,0.30766123064492257,40-65,F,phicks,brittanybaker@example.com,Melissa Cabrera,F,23
4394,GRZ,2023-05-12,2024-07-26,441,Friday,297528,GBP,33796,499996,276106,0.06759254074032592,8.169783406320274,0.5522164177313419,35-55,M,phicks,brittanybaker@example.com,Melissa Cabrera,F,23
4395,KTR,2023-10-22,2025-04-03,529,Sunday,76814,EUR,25881,499996,9810,0.051762414099312794,0.3790425408600904,0.01962015696125569,45-60,B,burnskristin,odiaz@example.org,Christina Johnson,F,58
4396,GRZ,2022-12-12,2023-11-10,333,Monday,146266,GBP,18645,499996,119751,0.03729029832238658,6.422687047465809,0.23950391603132826,20-25,M,burnskristin,odiaz@example.org,Christina Johnson,F,58
4397,BYU,2023-12-31,2024-02-20,51,Sunday,858222,GBP,22981,499997,396531,0.045962275773654644,17.254732170053522,0.7930667584005504,35-55,F,burnskristin,odiaz@example.org,Christina Johnson,F,58
4398,GRZ,2024-03-09,2025-12-01,632,Saturday,546970,USD,46357,500001,166467,0.09271381457237085,3.59097870871713,0.33293333413333176,30-40,M,burnskristin,odiaz@example.org,Christina Johnson,F,58
4399,GRZ,2023-09-13,2024-08-19,341,Wednesday,565958,USD,42211,500001,479425,0.08442183115633768,11.357821420956622,0.9588480823038354,20-30,F,burnskristin,odiaz@example.org,Christina Johnson,F,58
4400,KTR,2023-03-27,2024-12-16,630,Monday,152117,USD,10605,499999,114483,0.02121004242008484,10.795190947666196,0.22896645793291587,25-30,F,burnskristin,odiaz@example.org,Christina Johnson,F,58
4401,BYU,2023-07-19,2024-08-22,400,Wednesday,677754,EUR,32482,500001,18651,0.06496387007225986,0.5741949387352996,0.03730192539614921,30-50,M,munozkimberly,rochasheila@example.com,Mark Ayala,M,66
4402,KTR,2023-09-09,2025-05-10,609,Saturday,852268,EUR,23431,499997,729264,0.04686228117368704,31.123895693739065,1.4585367512205074,30-50,F,munozkimberly,rochasheila@example.com,Mark Ayala,M,66
4403,KTR,2024-09-16,2025-02-10,147,Monday,961358,EUR,45765,500002,669895,0.09152963388146447,14.637714410575768,1.3397846408614364,25-35,F,munozkimberly,rochasheila@example.com,Mark Ayala,M,66
4404,GRZ,2024-05-12,2025-07-16,430,Sunday,74656,EUR,27688,500001,2635,0.0553758892482215,0.09516758162380815,0.00526998946002108,45-50,B,perrybrian,glen60@example.org,Patricia Koch,F,85
4405,AKX,2024-03-20,2024-12-07,262,Wednesday,477207,GBP,89615,500002,57066,0.17922928308286767,0.6367907158399821,0.1141315434738261,45-55,F,perrybrian,glen60@example.org,Patricia Koch,F,85
4406,KTR,2023-10-21,2023-12-30,70,Saturday,298800,GBP,19450,499999,144083,0.0389000778001556,7.407866323907455,0.2881665763331527,35-40,B,perrybrian,glen60@example.org,Patricia Koch,F,85
4407,KTR,2024-04-22,2025-10-16,542,Monday,159210,GBP,33485,499999,149706,0.06697013394026788,4.470837688517246,0.29941259882519766,45-55,M,perrybrian,glen60@example.org,Patricia Koch,F,85
4408,KTR,2022-11-07,2022-11-26,19,Monday,760292,USD,43904,500000,628230,0.087808,14.309174562682216,1.25646,25-50,M,perrybrian,glen60@example.org,Patricia Koch,F,85
4409,GRZ,2024-08-05,2026-02-13,557,Monday,88420,GBP,71047,499998,70243,0.1420945683782735,0.9886835475108027,0.14048656194624778,35-40,B,perrybrian,glen60@example.org,Patricia Koch,F,85
4410,GRZ,2023-08-31,2024-02-20,173,Thursday,584780,GBP,12994,499998,410989,0.02598810395241581,31.629136524549793,0.8219812879251517,45-55,M,perrybrian,glen60@example.org,Patricia Koch,F,85
4411,BYU,2024-02-29,2026-02-19,721,Thursday,695610,EUR,37827,500002,396986,0.07565369738521045,10.494778861659661,0.7939688241247035,20-35,F,obaker,brettcontreras@example.org,Michelle Vaughn,F,71
4412,GRZ,2024-04-17,2025-03-26,343,Wednesday,245410,EUR,18738,499999,154580,0.037476074952149906,8.24954637634753,0.30916061832123665,35-50,B,obaker,brettcontreras@example.org,Michelle Vaughn,F,71
4413,GRZ,2024-07-21,2025-05-20,303,Sunday,352266,GBP,26858,500000,57379,0.053716,2.1363839451932387,0.114758,40-55,F,obaker,brettcontreras@example.org,Michelle Vaughn,F,71
4414,KTR,2023-04-25,2024-07-12,444,Tuesday,35757,GBP,37049,500000,22053,0.074098,0.5952387378876622,0.044106,20-35,F,obaker,brettcontreras@example.org,Michelle Vaughn,F,71
4415,BYU,2024-06-29,2025-04-20,295,Saturday,950244,USD,29067,499998,102234,0.05813423253693015,3.517184435958303,0.2044688178752715,20-25,F,obaker,brettcontreras@example.org,Michelle Vaughn,F,71
4416,GRZ,2023-03-14,2024-01-29,321,Tuesday,401833,GBP,53581,499996,373277,0.10716285730285842,6.966592635449133,0.7465599724797798,20-25,M,obaker,brettcontreras@example.org,Michelle Vaughn,F,71
4417,GRZ,2023-03-26,2024-12-26,641,Sunday,130763,GBP,40827,500000,108504,0.081654,2.6576530237342935,0.217008,40-45,B,obaker,brettcontreras@example.org,Michelle Vaughn,F,71
4418,KTR,2024-07-10,2025-11-17,495,Wednesday,666600,USD,28258,500000,126963,0.056516,4.492993134687522,0.253926,35-45,F,obaker,brettcontreras@example.org,Michelle Vaughn,F,71
4419,KTR,2023-01-12,2023-12-18,340,Thursday,744536,EUR,66532,500002,630744,0.133063467746129,9.48031022665785,1.2614829540681838,20-45,F,wendyfinley,keith81@example.com,Cindy Saunders,F,63
4420,BYU,2023-05-14,2023-06-13,30,Sunday,844952,EUR,78656,499999,580017,0.15731231462462925,7.3740973352318955,1.1600363200726402,30-35,F,wendyfinley,keith81@example.com,Cindy Saunders,F,63
4421,BYU,2023-10-31,2024-03-30,151,Tuesday,42580,GBP,20362,499996,18403,0.04072432579460636,0.9037913760927218,0.0368062944503556,45-65,B,wendyfinley,keith81@example.com,Cindy Saunders,F,63
4422,KTR,2023-11-02,2025-03-07,491,Thursday,994650,EUR,25426,499998,30872,0.050852203408813634,1.2141901990088886,0.06174424697698791,45-70,F,wendyfinley,keith81@example.com,Cindy Saunders,F,63
4423,GRZ,2024-02-17,2025-03-01,378,Saturday,556636,EUR,33464,499997,553015,0.06692840157040943,16.5256693760459,1.1060366362198173,35-60,B,wendyfinley,keith81@example.com,Cindy Saunders,F,63
